run_id,red_profile,blue_profile,case,red_mode,prompt_variant,primary_fault,t_fault,seed,temperature,t_a,t_b,horizon_s,stopped_reason,truth_label,diagnosed_label,diag_correct,recovery_success,joint_outcome,load_shed_total_pu,failed,failure_reason,t_fail,omega_deviation_max,v_min,delta_drift_max,delta_spread_max,red_tool_calls,diag_tool_calls,mit_tool_calls,red_prompt_tokens,red_completion_tokens,diag_prompt_tokens,diag_completion_tokens,mit_prompt_tokens,mit_completion_tokens,prompt_tokens,completion_tokens,wall_time_s,error
20260420T042652Z__qwen3-plus__deepseek-chat__ieee39__s3,qwen3-plus,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,8,78413,589,84242,936,102445,806,265100,2331,87.26307929999894,
20260420T042821Z__qwen3-plus__deepseek-chat__ieee39__s4,qwen3-plus,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687155048253e-07,1.0018567910099434,0.00015837038240817947,1.0460013753213224,7,6,10,80966,570,72550,838,131247,1247,284763,2655,101.28747779999685,
20260420T043005Z__qwen3-plus__qwen3-plus__ieee39__s0,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,9,78855,513,21345,218,194498,874,294698,1605,63.9623376000236,
20260420T043111Z__qwen3-plus__qwen3-plus__ieee39__s1,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,8,75818,424,21345,218,174065,1888,271228,2530,76.5445426000224,
20260420T043229Z__qwen3-plus__qwen3-plus__ieee39__s2,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,2,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,6,78921,420,34144,204,100306,1086,213371,1710,62.964655700023286,
20260420T043335Z__qwen3-plus__qwen3-plus__ieee39__s3,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,78380,381,34144,204,68269,1544,180793,2129,62.8070519999892,
20260420T043439Z__qwen3-plus__qwen3-plus__ieee39__s4,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,1.6965,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,8,79859,498,34144,201,67221,3036,181224,3735,97.8815423999913,
20260420T043619Z__qwen3-plus__minimax-m2__ieee39__s0,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,6,80310,672,21577,2832,45124,1441,147011,4945,189.9121583000233,
20260420T043931Z__qwen3-plus__minimax-m2__ieee39__s1,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,77340,641,20308,870,18278,1303,115926,2814,100.40360710000095,
20260420T044113Z__qwen3-plus__minimax-m2__ieee39__s2,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,2,0.0,2.0,5.0,30.0,tds_nonconverge,None,,False,False,red-win,0.0,True,nonconverge,3.0333,0.0,1.0,0.0,0.0,7,0,0,77055,668,0,0,0,0,77055,668,22.698287599996547,nonconverge at t=3.033 during red_phase
20260420T044138Z__qwen3-plus__minimax-m2__ieee39__s3,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,4,5,78523,475,10358,802,22838,1517,111719,2794,88.6610578999971,
20260420T044308Z__qwen3-plus__minimax-m2__ieee39__s4,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,4,5,78633,527,54,565,44845,1124,123532,2216,66.5336594000255,
20260420T044416Z__qwen3-plus__deepseek-chat__ieee39__s0,qwen3-plus,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.0,2.0,5.0,30.0,tds_nonconverge,None,,False,False,red-win,0.0,True,nonconverge,10.0333,4.00621614207175e-05,1.0014043809151292,0.01025414940123115,1.0470259646476978,7,6,9,77570,757,84098,611,116713,1152,278381,2520,96.8969431000005,nonconverge at t=10.033 during mit_phase
20260420T044555Z__qwen3-plus__deepseek-chat__ieee39__s1,qwen3-plus,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.0,2.0,5.0,30.0,tds_nonconverge,None,None,True,False,red-win,0.0,True,nonconverge,10.0333,4.00621614207175e-05,1.0014043809151292,0.01025414940123115,1.0470259646476978,7,6,9,76831,596,72275,855,117227,1420,266333,2871,107.4493480999954,nonconverge at t=10.033 during mit_phase
20260420T044745Z__qwen3-plus__deepseek-chat__ieee39__s2,qwen3-plus,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.0,2.0,5.0,30.0,tds_nonconverge,None,,False,False,red-win,0.0,True,nonconverge,10.0333,4.00621614207175e-05,1.0014043809151292,0.01025414940123115,1.0470259646476978,7,6,9,77133,548,72428,520,116953,1121,266514,2189,88.308958300011,nonconverge at t=10.033 during mit_phase
20260420T044915Z__qwen3-plus__deepseek-chat__ieee39__s3,qwen3-plus,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.0,2.0,5.0,30.0,tds_nonconverge,None,None,True,False,red-win,0.0,True,nonconverge,10.0333,4.00621614207175e-05,1.0014043809151292,0.01025414940123115,1.0470259646476978,7,6,10,76479,410,72918,910,131470,1272,280867,2592,101.90725889999885,nonconverge at t=10.033 during mit_phase
20260420T045059Z__qwen3-plus__deepseek-chat__ieee39__s4,qwen3-plus,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.0,2.0,5.0,30.0,tds_nonconverge,None,None,True,False,red-win,0.0,True,nonconverge,10.0333,4.00621614207175e-05,1.0014043809151292,0.01025414940123115,1.0470259646476978,7,6,9,76824,770,84126,881,87311,899,248261,2550,104.90370530000655,nonconverge at t=10.033 during mit_phase
20260420T045245Z__qwen3-plus__qwen3-plus__ieee39__s0,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,None,True,True,blue-win-clean,0.6000000000000001,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,11,78551,401,21313,220,301207,1196,401071,1817,75.51703930000076,
20260420T045404Z__qwen3-plus__qwen3-plus__ieee39__s1,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,5,78373,488,34170,202,68032,1305,180575,1995,63.35972059999767,
20260420T045509Z__qwen3-plus__qwen3-plus__ieee39__s2,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,7,78432,649,21313,217,97460,1250,197205,2116,67.14103780000005,
20260420T045618Z__qwen3-plus__qwen3-plus__ieee39__s3,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,9,79906,616,21313,216,199682,1280,300901,2112,72.24464669999725,
20260420T045733Z__qwen3-plus__qwen3-plus__ieee39__s4,qwen3-plus,qwen3-plus,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,8,78232,611,11294,234,258256,1148,347782,1993,77.80590050001047,
20260420T045852Z__qwen3-plus__minimax-m2__ieee39__s0,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,8,76615,447,42205,1525,43182,1850,162002,3822,194.32653100001335,
20260420T050209Z__qwen3-plus__minimax-m2__ieee39__s1,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,9,79836,852,22751,1227,41585,2372,144172,4451,144.1846280999889,
20260420T050435Z__qwen3-plus__minimax-m2__ieee39__s2,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.0,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,7,79865,967,42071,1199,14257,1792,136193,3958,230.63543500000378,
20260420T050827Z__qwen3-plus__minimax-m2__ieee39__s3,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,4,6,77064,538,9362,629,42963,1575,129389,2742,114.90489809997962,
20260420T051024Z__qwen3-plus__minimax-m2__ieee39__s4,qwen3-plus,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,5,76466,573,26693,1965,42362,2161,145521,4699,156.3058236999932,
