run_id,red_profile,blue_profile,case,red_mode,prompt_variant,primary_fault,t_fault,seed,temperature,t_a,t_b,horizon_s,stopped_reason,truth_label,diagnosed_label,diag_correct,recovery_success,joint_outcome,load_shed_total_pu,failed,failure_reason,t_fail,omega_deviation_max,v_min,delta_drift_max,delta_spread_max,red_tool_calls,diag_tool_calls,mit_tool_calls,red_prompt_tokens,red_completion_tokens,diag_prompt_tokens,diag_completion_tokens,mit_prompt_tokens,mit_completion_tokens,prompt_tokens,completion_tokens,wall_time_s,error
20260423T090317Z__deepseek-chat__gpt-5.4__ieee39__s0,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,0,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,13297,567,3722,965,9310,1129,26329,2661,64.47828930000469,
20260423T090424Z__deepseek-chat__gpt-5.4__ieee39__s1,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,1,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,13130,528,4480,725,9181,665,26791,1918,46.09931989999677,
20260423T090513Z__deepseek-chat__gpt-5.4__ieee39__s2,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,2,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,4,5,13297,543,4421,550,9187,637,26905,1730,43.064131899998756,
20260423T090559Z__deepseek-chat__gpt-5.4__ieee39__s3,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,13130,563,13827,1366,9184,656,36141,2585,63.33381239999653,
20260423T090706Z__deepseek-chat__gpt-5.4__ieee39__s4,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687155048253e-07,1.0018567910099434,0.00015837038240817947,1.0460013753213224,7,5,6,13314,554,12311,1224,11238,1282,36863,3060,77.70907879999868,
20260423T090828Z__deepseek-chat__gpt-5.4__ieee39__s5,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,5,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,4,5,13130,484,4421,673,13208,705,30759,1862,41.45463810000001,
20260423T090912Z__deepseek-chat__gpt-5.4__ieee39__s6,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,6,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,4,5,13113,502,4421,883,9199,635,26733,2020,46.826898499999515,
20260423T091001Z__deepseek-chat__gpt-5.4__ieee39__s7,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,7,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,13314,559,23612,1174,9187,641,46113,2374,62.07706150000013,
20260423T091105Z__deepseek-chat__gpt-5.4__ieee39__s8,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,8,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,13314,635,17839,1087,9199,651,40352,2373,53.461932599995635,
20260423T091201Z__deepseek-chat__gpt-5.4__ieee39__s9,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,9,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,4,5,13130,379,6427,892,9190,596,28747,1867,45.34956840000086,
20260423T091249Z__deepseek-chat__gpt-5.4__ieee39__s0,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,5,13299,541,10438,958,9191,594,32928,2093,47.94902910000019,
20260423T091340Z__deepseek-chat__gpt-5.4__ieee39__s1,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,5,13132,460,10438,1255,9179,719,32749,2434,55.1082159999969,
20260423T091437Z__deepseek-chat__gpt-5.4__ieee39__s2,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,6,13299,524,10938,1288,13609,1519,37846,3331,98.47147129999576,
20260423T091619Z__deepseek-chat__gpt-5.4__ieee39__s3,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.2,2.0,5.0,30.0,tds_nonconverge,None,A2,False,False,red-win,0.6,True,nonconverge,10.0333,4.00621614207175e-05,1.0014043809151292,0.01025414940123115,1.0470259646476978,7,5,8,13316,629,7545,1211,20779,2455,41640,4295,107.28217280000172,nonconverge at t=10.033 during mit_phase
20260423T091812Z__deepseek-chat__gpt-5.4__ieee39__s4,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,5,13132,528,17039,2063,9191,675,39362,3266,82.93102850000287,
20260423T091938Z__deepseek-chat__gpt-5.4__ieee39__s5,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,5,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,5,13299,550,17832,1224,7671,750,38802,2524,67.97208379999938,
20260423T092050Z__deepseek-chat__gpt-5.4__ieee39__s6,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,6,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,5,13299,462,10438,1117,9191,794,32928,2373,57.74309789999825,
20260423T092151Z__deepseek-chat__gpt-5.4__ieee39__s7,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,7,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330441501987707e-07,1.0018566736884607,0.00019546246041668436,1.0460030480324987,7,5,7,13299,583,10438,1164,13924,1366,37661,3113,80.01177619999726,
20260423T092314Z__deepseek-chat__gpt-5.4__ieee39__s8,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,8,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475630243484e-07,1.001856673688351,0.00019545925993680324,1.0460030480387823,7,4,7,13299,545,3662,709,13940,1348,30901,2602,64.0525168000022,
20260423T092422Z__deepseek-chat__gpt-5.4__ieee39__s9,deepseek-chat,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,9,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,5,13132,524,19582,1104,9194,660,41908,2288,55.04234859999997,
