run_id,red_profile,blue_profile,case,red_mode,prompt_variant,primary_fault,t_fault,seed,temperature,t_a,t_b,horizon_s,stopped_reason,truth_label,diagnosed_label,diag_correct,recovery_success,joint_outcome,load_shed_total_pu,failed,failure_reason,t_fail,omega_deviation_max,v_min,delta_drift_max,delta_spread_max,red_tool_calls,diag_tool_calls,mit_tool_calls,red_prompt_tokens,red_completion_tokens,diag_prompt_tokens,diag_completion_tokens,mit_prompt_tokens,mit_completion_tokens,prompt_tokens,completion_tokens,wall_time_s,error
20260423T181542Z__qwen3.6-local__minimax-m2__ieee39__s1,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,1,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.598973777025783e-05,1.0018405653910651,0.051928139853377075,1.01765692865539,7,4,5,31720,966,12022,566,44903,1838,88645,3370,102.29122519999873,
20260423T181726Z__qwen3.6-local__minimax-m2__ieee39__s2,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,2,0.2,2.0,5.0,30.0,completed,A1,None,False,False,red-win,0.0,True,voltage,0.0011,0.5315781365862025,0.9798270403567677,577.4891639993157,3470.7083469528425,7,4,7,15064,2008,20140,881,77941,2442,113145,5331,155.97520990000157,
20260423T182004Z__qwen3.6-local__minimax-m2__ieee39__s3,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,3,0.2,2.0,5.0,30.0,tds_nonconverge,A1,None,False,False,red-win,0.0,True,nonconverge,5.0333,0.07989886613830066,0.9750845899848458,0.0,67.45944011684358,7,6,5,31745,2368,40491,1573,45030,2224,117266,6165,187.72698879999916,nonconverge at t=5.033 during mit_phase
20260423T182316Z__qwen3.6-local__minimax-m2__ieee39__s4,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,4,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.598973777025783e-05,1.0018405653910651,0.051928139853377075,1.01765692865539,7,4,5,17107,869,11961,857,44899,1661,73967,3387,99.21501569999964,
20260423T182457Z__qwen3.6-local__gpt-5.4__ieee39__s0,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,0,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,4,5,32647,1084,4421,740,9175,636,46243,2460,91.87795499999993,
20260423T182631Z__qwen3.6-local__gpt-5.4__ieee39__s1,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,1,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,20461,1724,4480,558,9193,837,34134,3119,115.90377740000076,
20260423T182829Z__qwen3.6-local__gpt-5.4__ieee39__s2,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,2,0.2,2.0,5.0,30.0,completed,A1,A1,True,False,diag-right-mitigation-failed,0.0,True,voltage,0.0011,0.030502708650063104,0.9864515227328197,34.49660012102652,442.01515319247125,7,5,7,33905,1524,13447,1198,18253,2659,65605,5381,176.27563910000026,
20260423T183127Z__qwen3.6-local__gpt-5.4__ieee39__s3,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,3,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098660021197531e-07,1.0018567910110325,0.00015837038895205602,1.0460013753208741,7,5,7,32565,890,4480,821,20968,882,58013,2593,93.22622740000224,
20260423T183303Z__qwen3.6-local__gpt-5.4__ieee39__s4,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b16_80ms,0.0,4,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,5,10481,483,19718,1125,9193,497,39392,2105,69.90471120000075,
20260423T183415Z__qwen3.6-local__deepseek-chat__ieee39__s0,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,0,0.2,2.0,5.0,30.0,completed,A1,,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.598973777025783e-05,1.0018405653910651,0.051928139853377075,1.01765692865539,7,6,9,31669,1077,48876,661,72252,1283,152797,3021,86.03692809999848,
20260423T183543Z__qwen3.6-local__deepseek-chat__ieee39__s1,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,1,0.2,2.0,5.0,30.0,tds_nonconverge,A1,,False,False,red-win,0.0,True,nonconverge,4.5333,0.0,1.0,0.0,0.0,7,0,0,20131,1117,0,0,0,0,20131,1117,52.12279760000092,nonconverge at t=4.533 during red_phase
20260423T183636Z__qwen3.6-local__deepseek-chat__ieee39__s2,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,2,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,8,11599,547,47926,827,71173,1068,130698,2442,58.57316080000055,
20260423T183737Z__qwen3.6-local__deepseek-chat__ieee39__s3,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.2,2.0,5.0,30.0,tds_nonconverge,A1,,False,False,red-win,0.0,True,nonconverge,4.5333,0.0,1.0,0.0,0.0,7,0,0,31961,1553,0,0,0,0,31961,1553,72.08777949999967,nonconverge at t=4.533 during red_phase
20260423T183850Z__qwen3.6-local__deepseek-chat__ieee39__s4,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.2,2.0,5.0,30.0,completed,None,A1,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,10,32673,1585,47940,949,97216,1343,177829,3877,110.7173514999995,
20260423T184042Z__qwen3.6-local__qwen3.6-local__ieee39__s0,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,0,0.2,2.0,5.0,30.0,tds_nonconverge,A1,A2,False,False,red-win,0.0,True,nonconverge,8.6667,0.001524520488120129,0.98387980918502,1.5621497689387986,3.1426788689766703,7,6,5,32927,1150,39980,3779,19216,2356,92123,7285,340.1669755999992,nonconverge at t=8.667 during mit_phase
20260423T184625Z__qwen3.6-local__qwen3.6-local__ieee39__s1,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,1,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,4,33570,1121,39483,2938,19133,2301,92186,6360,306.4078344999998,
20260423T185135Z__qwen3.6-local__qwen3.6-local__ieee39__s2,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,2,0.2,2.0,5.0,30.0,completed,A1,,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687110639332e-07,1.0018567910099923,0.00015837038268373682,1.0460013753217892,7,6,5,21721,1052,22548,3059,36406,2028,80675,6139,282.9644823000017,
20260423T185620Z__qwen3.6-local__qwen3.6-local__ieee39__s3,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.2,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,4,32565,883,70868,4314,36495,2157,139928,7354,351.98580319999746,
20260423T190214Z__qwen3.6-local__qwen3.6-local__ieee39__s4,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.2,2.0,5.0,30.0,completed,A1,,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.598973777025783e-05,1.0018405653910651,0.051928139853377075,1.01765692865539,7,6,5,17107,1158,14940,2679,36488,1642,68535,5479,259.89395539999896,
20260423T190636Z__qwen3.6-local__minimax-m2__ieee39__s0,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,0,0.2,2.0,5.0,30.0,tds_nonconverge,A1,None,False,False,red-win,0.0,True,nonconverge,8.6667,0.001524520488120129,0.98387980918502,1.5621497689387986,3.1426788689766703,7,4,8,21693,2011,21545,937,14286,2256,57524,5204,179.2071180999992,nonconverge at t=8.667 during mit_phase
20260423T190938Z__qwen3.6-local__minimax-m2__ieee39__s1,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,1,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,6,14678,1760,21019,990,42950,1856,78647,4606,115.11944710000171,
20260423T191135Z__qwen3.6-local__minimax-m2__ieee39__s2,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,2,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.598973777025783e-05,1.0018405653910651,0.051928139853377075,1.01765692865539,7,6,8,32952,938,40585,1436,24079,2599,97616,4973,128.33653760000198,
20260423T191345Z__qwen3.6-local__minimax-m2__ieee39__s3,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.2,2.0,5.0,30.0,completed,A1,,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.598973777025783e-05,1.0018405653910651,0.051928139853377075,1.01765692865539,7,6,5,31720,952,40754,1447,25305,1465,97779,3864,120.94734729999982,
20260423T191548Z__qwen3.6-local__minimax-m2__ieee39__s4,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.2,2.0,5.0,30.0,completed,A1,None,False,False,red-win,0.0,True,voltage,0.0011,0.5315781365902801,0.9798270403567683,577.4891640031833,3470.7083469567388,7,5,4,22057,1355,12158,2036,44634,1131,78849,4522,140.0905000999992,
20260423T191810Z__qwen3.6-local__gpt-5.4__ieee39__s0,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,0,0.2,2.0,5.0,30.0,tds_nonconverge,A1,A2,False,False,red-win,0.0,True,nonconverge,8.0333,0.0001412239804261528,1.0010338120582447,0.08869522574261485,1.0194010529723356,7,5,7,33956,1914,23607,1222,20515,2348,78078,5484,171.56670139999733,nonconverge at t=8.033 during mit_phase
20260423T192103Z__qwen3.6-local__gpt-5.4__ieee39__s1,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,1,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,5,5,31669,1173,13827,958,9196,643,54692,2774,97.38664129999961,
20260423T192243Z__qwen3.6-local__gpt-5.4__ieee39__s2,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,2,0.2,2.0,5.0,30.0,completed,A1,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.598973777025783e-05,1.0018405653910651,0.051928139853377075,1.01765692865539,7,5,5,20715,1019,10439,1459,13324,1049,44478,3527,106.79273450000073,
20260423T192432Z__qwen3.6-local__gpt-5.4__ieee39__s3,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,3,0.2,2.0,5.0,30.0,tds_nonconverge,A1,,False,False,red-win,0.0,True,nonconverge,4.8594,0.0,1.0,0.0,0.0,7,0,0,32901,1529,0,0,0,0,32901,1529,75.04156760000114,nonconverge at t=4.859 during red_phase
20260423T192548Z__qwen3.6-local__gpt-5.4__ieee39__s4,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b22_80ms,0.0,4,0.2,2.0,5.0,30.0,completed,A1,A1,True,True,blue-win-clean,0.0,True,voltage,0.0011,0.00015668550937131265,1.0011207526709298,0.17701833097622544,1.0614862405177885,7,5,5,32901,1595,13452,1777,9392,837,55745,4209,138.6833434,
20260423T192809Z__qwen3.6-local__deepseek-chat__ieee39__s0,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475630243484e-07,1.001856673688381,0.0001954592599684446,1.0460030480386278,7,6,9,22293,1241,48387,851,70441,1277,141121,3369,89.31588140000167,
20260423T192940Z__qwen3.6-local__deepseek-chat__ieee39__s1,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,9,32611,1625,47386,809,72016,1235,152013,3669,108.60296460000063,
20260423T193131Z__qwen3.6-local__deepseek-chat__ieee39__s2,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.2,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,9,17114,1174,48280,722,70379,1122,135773,3018,88.93523910000113,
20260423T193302Z__qwen3.6-local__deepseek-chat__ieee39__s3,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.602638827244654e-05,1.0018405397692933,0.051955326777326505,1.0176593076004352,7,6,9,32972,1153,46916,830,71404,1231,151292,3214,89.598747,
20260423T193434Z__qwen3.6-local__deepseek-chat__ieee39__s4,qwen3.6-local,deepseek-chat,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.2,2.0,5.0,30.0,tds_nonconverge,None,None,True,False,red-win,0.0,True,nonconverge,10.0333,4.00621614207175e-05,1.0014043809151292,0.01025414940123115,1.0470259646476978,7,6,9,33592,1097,48399,827,70139,978,152130,2902,86.22332619999906,nonconverge at t=10.033 during mit_phase
20260423T193602Z__qwen3.6-local__qwen3.6-local__ieee39__s0,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,7,10501,487,22280,1538,54923,2411,87704,4436,211.96834689999923,
20260423T193936Z__qwen3.6-local__qwen3.6-local__ieee39__s1,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,4,32611,878,39281,3447,19090,1722,90982,6047,283.7950397000004,
20260423T194422Z__qwen3.6-local__qwen3.6-local__ieee39__s2,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.2,2.0,5.0,30.0,completed,A1,,False,True,lucky-recovery,0.0,True,voltage,0.0011,5.515038603820521e-05,1.0018461825811942,0.06228140193915044,0.9378338790998908,7,6,5,33056,1170,22603,3168,65431,1920,121090,6258,304.7256477999981,
20260423T194929Z__qwen3.6-local__qwen3.6-local__ieee39__s3,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.2,2.0,5.0,30.0,tds_nonconverge,A1,,False,False,red-win,0.0,True,nonconverge,7.8667,0.0016453327397548678,0.9765261287663506,1.4614837492937056,3.1450311811791174,7,6,5,33105,1396,28897,2173,19444,2358,81446,5927,279.15150840000206,nonconverge at t=7.867 during mit_phase
20260423T195410Z__qwen3.6-local__qwen3.6-local__ieee39__s4,qwen3.6-local,qwen3.6-local,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.2,2.0,5.0,30.0,completed,A1,,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.602638827311267e-05,1.0018405397692922,0.051955326778792665,1.0176593076005958,7,4,5,21925,2317,14598,2715,36516,2131,73039,7163,324.8353967000003,
20260423T195937Z__qwen3.6-local__minimax-m2__ieee39__s0,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,6,5,33591,636,45890,2635,44796,1213,124277,4484,146.29235309999967,
20260423T200206Z__qwen3.6-local__minimax-m2__ieee39__s1,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.2,2.0,5.0,30.0,tds_nonconverge,A1,,False,False,red-win,0.0,True,nonconverge,7.8667,0.0016453327397548678,0.9765261287663506,1.4614837492937056,3.1450311811791174,7,6,9,30755,1184,13205,1461,46942,2589,90902,5234,163.39572019999832,nonconverge at t=7.867 during mit_phase
20260423T200451Z__qwen3.6-local__minimax-m2__ieee39__s2,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,4.602638827311267e-05,1.0018405397692922,0.051955326778792665,1.0176593076005958,7,4,6,21925,1471,23941,2817,25907,1591,71773,5879,130.30051719999938,
20260423T200703Z__qwen3.6-local__minimax-m2__ieee39__s3,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.2,2.0,5.0,30.0,completed,A1,None,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0005022918036035051,1.000163774420995,0.5675995960891109,0.9196534550600282,7,5,5,21029,1050,20359,2246,42359,1866,83747,5162,110.95218009999917,
20260423T200856Z__qwen3.6-local__minimax-m2__ieee39__s4,qwen3.6-local,minimax-m2,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.2,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,6,33959,1229,20312,2291,23047,1561,77318,5081,119.58911260000241,
20260423T201057Z__qwen3.6-local__gpt-5.4__ieee39__s0,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,0,0.2,2.0,5.0,30.0,completed,A1,A2,False,True,lucky-recovery,0.4,True,voltage,0.0011,2.1330475630243484e-07,1.001856673688381,0.0001954592599684446,1.0460030480386278,7,4,7,48681,2634,4041,887,16189,2400,68911,5921,202.59662679999747,
20260423T201422Z__qwen3.6-local__gpt-5.4__ieee39__s1,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,1,0.2,2.0,5.0,30.0,completed,A1,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0005022918036035051,1.000163774420995,0.5675995960891109,0.9196534550600282,7,4,6,13812,1250,4045,804,9589,1044,27446,3098,106.35230789999696,
20260423T201610Z__qwen3.6-local__gpt-5.4__ieee39__s2,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,2,0.2,2.0,5.0,30.0,tds_nonconverge,A1,A1,True,False,red-win,0.0,True,nonconverge,10.0333,0.0004745163593558033,1.001152108545374,0.46176552766813517,0.9168589428341991,7,4,6,21029,1501,4419,864,13628,2020,39076,4385,132.73164560000077,nonconverge at t=10.033 during mit_phase
20260423T201825Z__qwen3.6-local__gpt-5.4__ieee39__s3,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,3,0.2,2.0,5.0,30.0,completed,A1,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,5.515038603820521e-05,1.0018461825811942,0.06228140193915044,0.9378338790998908,7,5,5,33005,1502,8316,1155,9309,1250,50630,3907,133.77305800000067,
20260423T202040Z__qwen3.6-local__gpt-5.4__ieee39__s4,qwen3.6-local,gpt-5.4,ieee39,llm,piggyback,primary_ieee39_bf_b29_100ms,0.0,4,0.2,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,2.1330475674652405e-07,1.0018566736883554,0.00019545926064878927,1.0460030480387656,7,5,5,31683,646,10809,1092,9308,832,51800,2570,98.92897530000118,
