run_id,red_profile,blue_profile,case,red_mode,prompt_variant,primary_fault,t_fault,seed,temperature,t_a,t_b,horizon_s,stopped_reason,truth_label,diagnosed_label,diag_correct,recovery_success,joint_outcome,load_shed_total_pu,failed,failure_reason,t_fail,omega_deviation_max,v_min,delta_drift_max,delta_spread_max,red_tool_calls,diag_tool_calls,mit_tool_calls,red_prompt_tokens,red_completion_tokens,diag_prompt_tokens,diag_completion_tokens,mit_prompt_tokens,mit_completion_tokens,prompt_tokens,completion_tokens,wall_time_s,error
FAIL__deepseek-chat__minimax-m2__kundur__s0,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b6_60ms,,0,0.0,2.0,5.0,30.0,exception,,,False,False,red-win,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,"OverloadedError: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'overloaded_error (529)'}, 'request_id': '06351d117a15329581a55cd7148ff478'}"
FAIL__deepseek-chat__minimax-m2__kundur__s1,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b6_60ms,,1,0.0,2.0,5.0,30.0,exception,,,False,False,red-win,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,"OverloadedError: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'overloaded_error (529)'}, 'request_id': '06351dd5892db5faa1fc44855e496202'}"
FAIL__deepseek-chat__minimax-m2__kundur__s2,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b6_60ms,,2,0.0,2.0,5.0,30.0,exception,,,False,False,red-win,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,"OverloadedError: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'overloaded_error (529)'}, 'request_id': '06351e26c0180b043301102e4f15c228'}"
FAIL__deepseek-chat__minimax-m2__kundur__s3,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b6_60ms,,3,0.0,2.0,5.0,30.0,exception,,,False,False,red-win,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,"OverloadedError: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'overloaded_error (529)'}, 'request_id': '06351e8f861ec50ab4afaabc209d36e9'}"
FAIL__deepseek-chat__minimax-m2__kundur__s4,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b6_60ms,,4,0.0,2.0,5.0,30.0,exception,,,False,False,red-win,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,"OverloadedError: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'overloaded_error (529)'}, 'request_id': '06351eb39afd553356c953daa8162ba1'}"
20260420T090243Z__deepseek-chat__deepseek-chat__kundur__s0,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.5795,True,voltage,0.0011,0.0018094132345058966,0.9125004161767568,1.9747286829711435,0.3382875332375548,7,6,10,30838,461,48783,859,122265,1413,201886,2733,161.78471039999567,
20260420T090526Z__deepseek-chat__deepseek-chat__kundur__s1,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,4.6805,True,voltage,0.0011,0.0018094132323931422,0.9125004161960677,1.974728682795206,0.33828753282079305,7,6,10,31420,928,48376,904,116866,1274,196662,3106,167.0245847000042,
20260420T090815Z__deepseek-chat__deepseek-chat__kundur__s2,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,2,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0018094132345054526,0.9125004161834691,1.9747286835467577,0.3382875332724531,7,6,11,31331,630,48753,956,95951,875,176035,2461,135.0752427000116,
20260420T091033Z__deepseek-chat__deepseek-chat__kundur__s3,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,1.159,True,voltage,0.0011,0.0018094132375201522,0.9125004161547625,1.9747286835721845,0.3382875338701723,7,6,9,31467,624,48761,900,94155,1252,174383,2776,158.24160739999206,
20260420T091312Z__deepseek-chat__deepseek-chat__kundur__s4,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0018094132306432087,0.9125004162126008,1.9747286827379789,0.33828753250652355,7,6,9,31838,872,48768,899,99328,1282,179934,3053,180.10623289999785,
20260420T091614Z__deepseek-chat__qwen3-plus__kundur__s0,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,A1,False,True,lucky-recovery,3.477,True,voltage,0.0011,0.0018094132310109146,0.912500416209524,1.974728682731378,0.3382875325500443,7,5,9,31449,673,17683,209,99580,1102,148712,1984,80.1416590000008,
20260420T091736Z__deepseek-chat__qwen3-plus__kundur__s1,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,A1,False,True,lucky-recovery,2.318,True,voltage,0.0011,0.0018094132310106925,0.9125004162162382,1.974728683307152,0.33828753258496747,7,5,10,32179,1102,26559,208,246810,1619,305548,2929,125.19861249999667,
20260420T091943Z__deepseek-chat__qwen3-plus__kundur__s2,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,2,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,3.477,True,voltage,0.0011,0.0018094132310109146,0.912500416209524,1.974728682731378,0.3382875325500443,7,5,11,31658,691,26595,220,126410,1143,184663,2054,84.53448569998727,
20260420T092113Z__deepseek-chat__qwen3-plus__kundur__s3,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,3,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0018094132271480046,0.9125004162453728,1.9747286824978616,0.3382875318190415,7,6,11,31843,898,4035,246,221960,907,257838,2051,92.03497789999528,
20260420T092250Z__deepseek-chat__qwen3-plus__kundur__s4,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,4,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0018094132310109146,0.912500416209524,1.974728682731378,0.3382875325500443,7,6,11,45507,475,14938,260,100204,401,160649,1136,56.78366030000325,
FAIL__deepseek-chat__minimax-m2__kundur__s0,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,,0,0.0,2.0,5.0,30.0,exception,,,False,False,red-win,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,"OverloadedError: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'overloaded_error (529)'}, 'request_id': '063523d8a9cb7958201d25ef590f6341'}"
20260420T092440Z__deepseek-chat__minimax-m2__kundur__s1,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,0.0018094132288988263,0.9125004162288366,1.97472868255511,0.3382875321333607,7,4,7,31316,611,9054,734,17904,2556,58274,3901,159.75960090001172,
FAIL__deepseek-chat__minimax-m2__kundur__s2,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,,2,0.0,2.0,5.0,30.0,exception,,,False,False,red-win,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0,"OverloadedError: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'overloaded_error (529)'}, 'request_id': '063524c7e0cd522e3bc3ffd71596c0b8'}"
20260420T092839Z__deepseek-chat__minimax-m2__kundur__s3,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,2.734,True,voltage,0.0011,0.0018094132288988263,0.9125004162288366,1.97472868255511,0.3382875321333607,7,4,8,31681,1007,17670,2703,32629,2591,81980,6301,236.19353509998473,
20260420T093239Z__deepseek-chat__minimax-m2__kundur__s4,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b8_60ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,2.3625,True,voltage,0.0011,0.0018094132310106925,0.9125004162162382,1.974728683307152,0.33828753258496747,7,4,8,30837,461,14995,1066,32796,2726,78628,4253,168.07184949998918,
20260420T093530Z__deepseek-chat__deepseek-chat__kundur__s0,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,0,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0018002052029963966,0.9125822439461402,1.9738165197156405,0.33655183110982634,7,6,11,32197,1027,49399,1339,98105,1175,179701,3541,196.17311680001148,
20260420T093850Z__deepseek-chat__deepseek-chat__kundur__s1,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,1,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,2.318,True,voltage,0.0011,0.0018002052117407352,0.912582243859126,1.9738165185557897,0.33655183299297775,7,5,11,32102,962,40071,988,102372,1293,174545,3243,182.67128700000467,
20260420T094156Z__deepseek-chat__deepseek-chat__kundur__s2,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,2,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,2.318,True,voltage,0.0011,0.0018002052064804985,0.912582243916958,1.9738165205898994,0.33655183171187986,7,5,11,30746,482,40034,1053,99236,1194,170016,2729,150.8641520999954,
20260420T094432Z__deepseek-chat__deepseek-chat__kundur__s3,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,3,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,1.159,True,voltage,0.0011,0.0018002052029963966,0.9125822439461402,1.9738165197156405,0.33655183110982634,7,5,11,32567,1119,40044,777,104158,1459,176769,3355,180.00247439999657,
20260420T094737Z__deepseek-chat__deepseek-chat__kundur__s4,deepseek-chat,deepseek-chat,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,4,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,2.318,True,voltage,0.0011,0.0018002052032630722,0.9125822439468576,1.9738165192527468,0.3365518311326454,7,5,11,32102,946,40048,786,96769,1338,168919,3070,165.82980720000342,
20260420T095026Z__deepseek-chat__qwen3-plus__kundur__s0,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,A1,False,True,lucky-recovery,3.477,True,voltage,0.0011,0.001800205203102534,0.9125822439451554,1.9738165197249735,0.33655183113079445,7,5,10,32400,909,17675,219,174877,1690,224952,2818,109.47445090001565,
20260420T095218Z__deepseek-chat__qwen3-plus__kundur__s1,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,A1,False,True,lucky-recovery,3.1500000000000004,True,voltage,0.0011,0.001800205203102534,0.9125822439451554,1.9738165197249735,0.33655183113079445,7,5,10,32156,880,26611,210,126645,1704,185412,2794,104.57399330000044,
20260420T095404Z__deepseek-chat__qwen3-plus__kundur__s2,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,2,0.0,2.0,5.0,30.0,completed,None,A1,False,True,lucky-recovery,3.477,True,voltage,0.0011,0.0018002052035663851,0.9125822439458446,1.9738165193217547,0.33655183115859444,7,5,8,30664,422,26427,218,50133,1149,107224,1789,66.5378540999809,
20260420T095512Z__deepseek-chat__qwen3-plus__kundur__s3,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,3,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0018002052035663851,0.9125822439458446,1.9738165193217547,0.33655183115859444,7,6,11,32407,1052,14839,258,150305,970,197551,2280,95.68001750000985,
20260420T095651Z__deepseek-chat__qwen3-plus__kundur__s4,deepseek-chat,qwen3-plus,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,4,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A1,False,True,lucky-recovery,3.477,True,voltage,0.0011,0.001800205203102534,0.9125822439451554,1.9738165197249735,0.33655183113079445,7,6,11,30727,496,4039,240,102109,1254,136875,1990,71.60901879999437,
20260420T095806Z__deepseek-chat__minimax-m2__kundur__s0,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,0,0.0,2.0,5.0,30.0,phase2_budget_exhausted,A1,A3,False,True,lucky-recovery,1.159,True,voltage,0.0011,0.002236472285693125,0.9099690158600158,2.431031410945085,0.507547880731881,7,4,11,32461,1223,10304,2118,20103,1949,62868,5290,187.31716360000428,
20260420T100116Z__deepseek-chat__minimax-m2__kundur__s1,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,0.0018002052033689875,0.9125822439458757,1.9738165192617068,0.3365518311536597,7,4,6,32224,1007,17377,1327,34781,2330,84382,4664,191.9065530999942,
20260420T100430Z__deepseek-chat__minimax-m2__kundur__s2,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,2,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,A3,False,True,lucky-recovery,2.318,True,voltage,0.0011,0.001800205203102534,0.9125822439451554,1.9738165197249735,0.33655183113079445,7,4,11,32163,903,17776,2864,12839,2169,62778,5936,217.36968750000233,
20260420T100810Z__deepseek-chat__minimax-m2__kundur__s3,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,A2,False,True,lucky-recovery,0.0,True,voltage,0.0011,0.0018002052033689875,0.9125822439458757,1.9738165192617068,0.3365518311536597,7,4,6,31769,747,11750,1803,20728,2638,64247,5188,175.76940789999207,
20260420T101107Z__deepseek-chat__minimax-m2__kundur__s4,deepseek-chat,minimax-m2,kundur,llm,piggyback,primary_kundur_bf_b9_40ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,0.0018002052046930395,0.9125822439318984,1.973816520019156,0.3365518314058349,7,4,6,32347,998,16928,2887,34619,2382,83894,6267,212.93728009999904,
